bubble,insertion,merge,quick
6.5,18.1,12.9,10.0
6.9,18.1,12.9,10.0
6.9,19.1,12.4,10.0
6.1,17.0,13.8,10.7
5.6,19.1,12.4,10.7
5.6,19.1,12.4,10.7
5.6,17.0,13.8,10.6
6.3,19.1,12.4,10.0
6.3,18.2,14.2,11.0
6.7,19.0,12.4,10.1
6.0,18.2,12.4,10.1
5.4,18.2,14.2,12.3
6.3,18.2,14.2,11.0
6.0,18.2,14.6,10.1
6.2,18.2,14.6,10.1
5.4,18.7,14.5,10.7
6.3,18.2,14.6,10.7
7.1,18.2,13.8,10.6
6.0,19.0,12.4,9.8
6.7,19.0,12.4,9.8
6.5,19.0,12.4,9.8
6.0,18.1,12.9,10.4
6.2,19.2,14.6,9.8
5.4,18.2,14.6,10.7
6.7,18.1,12.9,10.4
5.7,18.2,14.6,10.7
6.4,18.6,12.6,9.5
5.4,18.6,13.2,9.5
6.5,18.6,12.6,10.5
6.7,18.4,13.2,9.5
5.1,18.4,13.2,9.5
7.1,18.6,12.6,10.5
5.6,18.6,13.4,12.3
6.7,18.4,13.2,9.5
6.7,18.4,13.2,9.5
5.1,18.4,13.2,9.5
6.5,18.6,12.6,10.5
6.5,18.6,12.6,10.5
6.7,18.4,13.2,9.5
5.4,18.6,13.2,9.5
6.4,18.6,12.6,9.5
5.7,18.2,14.6,10.7
5.4,18.2,14.6,10.7
6.7,18.1,12.9,10.4
6.0,18.1,12.9,10.4
6.2,19.2,14.6,9.8
6.5,19.0,12.4,9.8
6.7,19.0,12.4,9.8
7.1,18.2,13.8,10.6
6.0,19.0,12.4,9.8
6.3,18.2,14.6,10.7
5.4,18.7,14.5,10.7
6.2,18.2,14.6,10.1
6.0,18.2,14.6,10.1
5.4,18.2,14.2,11.0
5.4,18.2,14.2,12.3
6.0,18.2,12.4,10.1
6.7,19.0,12.4,10.1
6.3,18.2,14.2,11.0
6.3,19.1,12.4,10.0
5.6,19.1,12.4,10.7
5.6,17.0,13.8,10.6
6.1,17.0,13.8,10.6
5.6,19.1,12.4,10.7
6.9,19.1,12.4,10.0
6.9,18.1,12.9,10.0
6.9,19.1,12.4,10.0
6.9,19.1,12.9,10.0
5.6,17.0,13.8,10.6
5.6,19.1,12.4,10.7
5.6,19.1,12.4,10.7
6.1,17.0,13.8,10.6
6.1,18.2,13.8,10.6
6.0,18.2,12.4,10.1
6.7,19.0,12.4,9.8
5.4,18.2,14.2,11.0
5.9,18.2,13.4,12.3
6.2,18.2,14.6,10.3
5.9,19.4,12.2,10.7
6.0,18.2,14.6,10.1
5.9,18.6,13.4,12.3
6.0,18.2,14.6,10.1
5.4,18.7,14.5,10.1
7.1,18.2,13.8,10.7
6.3,18.2,14.6,10.7
6.5,19.0,12.4,9.8
6.7,19.0,12.4,9.8
6.7,18.1,12.9,10.4
6.1,18.2,14.6,10.7
6.2,19.2,14.6,9.8
6.0,18.1,12.9,10.4
6.1,18.1,12.9,10.4
5.4,18.6,13.2,9.5
7.2,18.6,12.6,9.5
6.5,18.6,12.6,10.5
5.1,18.4,13.2,9.5
6.7,18.4,13.2,9.5
5.7,18.6,12.6,10.5
7.1,18.6,12.6,9.5
6.4,18.6,12.6,9.5
6.7,18.4,13.2,9.5
5.7,18.6,12.6,10.5
6.5,18.6,12.6,10.5
5.1,18.4,13.2,9.5
7.2,18.6,12.6,9.5
5.4,18.6,13.2,9.5
6.0,18.1,12.9,10.4
5.4,19.2,14.6,9.8
6.0,18.1,12.9,10.4
6.7,18.1,12.9,10.4
6.1,18.2,14.6,10.7
6.7,19.0,12.4,9.8
6.5,19.0,12.4,9.8
6.3,18.2,14.6,10.7
7.1,18.2,13.8,10.7
5.4,18.7,14.5,10.7
6.0,18.2,14.6,10.1
5.6,18.6,13.4,12.3
6.0,18.2,14.6,10.1
5.9,19.4,12.2,10.7
6.2,18.2,14.6,10.1
5.9,18.2,13.4,12.3
5.4,18.2,14.2,11.0
6.7,19.0,12.4,10.1
6.0,18.2,12.4,10.1
6.1,18.2,13.8,10.6
5.6,19.1,12.4,10.0
6.1,17.0,13.8,10.6
5.6,17.0,13.8,10.6
5.6,19.1,12.4,10.7
6.9,19.1,12.9,10.0
6.9,19.1,12.4,10.0
6.9,19.1,12.9,10.0
6.1,17.0,13.8,10.7
6.6,19.1,12.4,10.0
6.1,18.2,13.8,10.6
6.1,18.2,13.8,10.6
6.3,19.1,12.4,10.0
6.3,18.2,14.2,11.0
6.3,18.2,14.2,11.0
5.4,18.7,14.5,10.7
5.9,18.2,13.4,12.3
6.0,18.2,14.6,10.1
5.5,18.7,12.2,10.7
5.6,18.6,13.4,12.3
6.0,18.2,14.6,10.1
7.2,18.2,14.6,10.1
5.7,19.0,12.4,9.8
6.0,19.0,12.4,9.8
7.1,18.2,13.8,10.6
6.0,18.1,12.9,10.4
5.7,18.2,14.6,10.7
6.1,18.1,12.9,10.4
6.5,18.1,12.9,10.4
6.1,18.2,14.6,10.7
7.1,18.6,12.6,10.5
5.8,18.4,13.2,9.5
6.4,18.6,12.6,9.5
7.1,18.6,12.6,10.5
5.4,18.4,13.2,9.5
7.1,18.6,12.6,10.5
5.4,18.4,13.2,9.5
5.8,18.4,13.2,9.5
6.4,18.6,12.6,9.5
7.1,18.6,12.6,10.5
6.5,18.1,12.9,10.4
5.7,18.2,14.6,10.7
5.7,18.2,14.6,10.7
6.1,18.1,12.9,10.4
6.7,18.1,12.9,10.4
6.0,19.0,12.4,9.8
7.1,18.2,13.8,10.6
6.0,19.0,12.4,9.8
7.2,18.2,14.6,10.1
7.2,18.2,14.6,10.1
5.6,18.6,13.4,12.3
5.9,19.4,12.2,10.7
6.0,18.2,14.6,10.1
5.9,18.2,13.4,12.3
5.4,18.7,14.5,10.7
6.3,18.2,14.2,11.0
6.3,18.2,14.2,11.0
6.1,18.2,13.8,10.6
6.3,19.1,12.4,10.0
6.6,19.1,12.4,10.0
6.1,18.2,13.8,10.6
6.1,17.0,14.1,10.7
6.9,19.1,12.4,10.0
5.6,19.1,12.4,10.7
6.3,19.1,12.4,10.0
6.1,18.2,13.8,10.6
6.1,18.2,13.8,10.6
6.6,19.1,12.4,10.0
6.3,18.2,14.2,11.0
6.0,19.0,12.4,10.1
6.6,18.2,14.2,11.0
5.9,18.2,13.4,12.3
5.9,19.4,12.2,10.7
5.6,18.6,13.4,12.3
5.5,18.7,14.5,10.7
5.9,18.6,13.4,12.3
6.0,18.2,14.6,10.1
7.2,18.2,14.6,10.1
6.0,19.0,12.4,9.8
6.0,19.0,12.4,9.8
6.5,19.0,12.4,9.8
6.1,18.2,14.6,10.7
6.1,18.2,14.6,10.7
6.5,18.1,12.9,10.4
6.1,18.1,12.9,10.4
5.7,18.2,14.6,10.7
5.4,18.6,13.2,9.5
6.7,18.4,13.2,9.5
5.4,18.4,13.2,9.5
7.1,18.6,12.6,9.5
6.4,18.6,12.6,9.5
5.8,18.4,13.2,9.5
6.4,18.6,12.6,9.5
5.8,18.4,13.2,9.5
5.4,18.6,13.2,9.5
7.1,18.6,12.6,9.5
6.7,18.4,13.2,9.5
5.4,18.6,13.2,9.5
6.1,18.1,12.9,10.4
5.7,18.2,14.6,10.7
6.1,18.2,14.6,10.7
6.5,18.1,12.9,10.4
6.1,18.2,14.6,10.7
6.0,19.0,12.4,9.8
6.0,19.0,12.4,9.8
6.0,19.0,12.4,9.8
7.2,18.2,14.6,10.1
6.0,18.2,14.6,10.1
5.9,18.6,13.4,12.3
5.5,18.7,14.5,10.7
5.6,18.6,13.4,12.3
5.9,19.4,12.2,10.7
5.9,18.2,13.4,12.3
6.6,18.2,14.2,11.0
6.0,19.0,12.4,10.1
6.3,18.2,14.2,11.0
6.1,18.2,13.8,10.6
6.6,19.1,12.4,10.0
6.3,19.1,12.4,10.0
6.1,18.2,13.8,10.6
5.6,19.1,12.4,10.7
5.6,17.0,13.8,10.6
6.3,19.1,12.4,10.0
6.6,19.1,12.4,10.0
7.1,18.2,13.8,10.6
6.6,19.1,12.4,10.0
5.4,18.2,14.2,12.3
6.3,18.2,14.2,11.0
6.6,18.2,14.2,11.0
6.7,19.0,12.4,9.8
7.2,18.2,14.6,10.1
7.2,18.2,14.6,10.1
5.6,18.6,13.4,12.3
5.5,18.7,12.2,10.7
5.9,18.2,13.4,12.3
5.5,18.7,14.5,10.7
6.5,19.0,12.4,9.8
6.0,19.0,12.4,9.8
5.7,19.0,12.4,9.8
6.5,18.1,12.9,10.4
6.1,18.2,14.6,10.7
5.7,18.2,14.6,10.7
6.1,18.1,12.9,10.4
5.4,19.2,14.6,10.7
7.2,18.6,13.2,9.5
7.1,18.6,12.6,10.5
5.4,18.4,13.2,9.5
5.8,18.4,13.2,9.5
6.4,18.6,12.6,9.5
5.1,18.4,13.4,9.5
5.1,18.4,13.4,9.5
5.8,18.4,13.2,9.5
6.4,18.6,12.6,9.5
7.1,18.6,12.6,10.5
5.4,18.4,13.2,9.5
7.2,18.6,13.2,9.5
5.4,19.2,14.6,10.7
5.7,18.2,14.6,10.7
6.1,18.1,12.9,10.4
6.1,18.1,12.9,10.4
6.1,18.2,14.6,10.7
5.7,19.0,12.4,9.8
6.0,19.0,12.4,9.8
6.5,19.0,12.4,9.8
5.5,18.7,12.2,10.7
5.9,18.2,13.4,12.3
5.5,18.7,12.2,10.7
5.6,18.6,13.4,12.3
7.2,18.2,14.6,10.1
7.2,18.2,14.6,10.1
6.7,19.0,12.4,9.8
6.6,18.2,14.2,11.0
6.3,18.2,14.2,11.0
5.4,18.2,14.2,11.0
6.6,19.1,12.4,10.0
6.6,19.1,12.4,10.0
6.1,18.2,13.8,10.6
5.6,17.0,13.8,10.6
6.3,19.1,12.4,10.0
6.5,18.1,12.9,10.0
7.1,18.2,13.8,10.6
6.6,19.1,12.4,10.0
6.3,19.1,12.4,10.0
5.6,17.0,13.8,10.6
6.1,17.0,13.8,10.6
6.6,18.2,14.2,11.0
6.3,18.2,14.2,11.0
7.2,18.2,14.6,10.1
5.4,18.7,14.5,10.7
7.2,18.2,14.6,10.1
6.0,18.2,14.6,10.1
5.9,18.2,13.4,12.3
5.5,18.7,14.5,10.7
5.6,18.6,13.4,12.3
5.5,18.7,12.2,10.7
5.7,19.0,12.4,9.8
6.3,18.2,13.8,10.7
6.0,19.0,12.4,9.8
6.1,18.1,12.9,10.4
5.7,18.2,14.6,10.7
6.1,18.2,14.6,10.7
6.5,18.1,12.9,10.4
6.7,18.1,12.9,10.4
6.4,18.6,12.6,9.5
5.8,18.4,13.2,9.5
5.8,18.4,13.2,9.5
7.1,18.6,12.6,10.5
6.5,18.6,12.6,10.5
6.5,18.6,12.6,10.5
5.8,18.4,13.2,9.5
7.1,18.6,12.6,10.5
6.4,18.6,12.6,9.5
5.8,18.4,13.2,9.5
6.7,18.1,12.9,10.4
6.1,18.2,14.6,10.7
6.5,18.1,12.9,10.4
6.1,18.1,12.9,10.4
5.7,18.2,14.6,10.7
6.0,19.0,12.4,9.8
5.7,19.0,12.4,10.9
6.3,18.2,13.8,10.7
5.5,18.7,12.2,10.7
5.6,18.6,13.4,12.3
5.5,18.7,14.5,10.7
5.9,18.2,13.4,12.3
6.0,18.2,14.6,10.1
7.2,18.2,14.6,10.1
5.4,18.7,14.5,10.7
7.2,18.2,14.6,10.1
6.3,18.2,14.2,11.0
6.6,18.2,14.2,11.0
5.6,17.0,13.8,10.6
6.3,19.1,12.4,10.0
6.1,17.0,13.8,10.6
7.1,18.2,13.8,10.6
6.6,19.1,12.4,10.0
6.5,18.1,12.9,10.4
6.2,18.6,12.7,9.1
6.4,19.1,13.2,10.7
5.4,18.7,14.5,10.1
5.6,17.0,14.1,10.7
6.5,19.8,13.2,10.6
6.4,19.8,13.2,10.7
4.6,17.0,14.1,10.7
6.5,19.4,12.2,10.6
5.9,18.2,14.2,11.0
6.8,19.2,12.9,10.6
5.9,18.2,14.2,11.0
6.0,18.2,14.2,11.1
5.9,19.4,12.2,10.7
6.5,19.4,12.2,10.7
6.0,18.6,13.1,10.3
6.3,18.6,13.1,10.3
7.1,18.6,13.1,11.6
6.0,19.0,13.6,10.9
5.7,19.0,12.4,10.9
7.0,18.2,13.6,10.9
6.4,18.2,13.6,11.1
6.2,19.2,14.6,9.8
6.4,18.2,13.6,11.1
7.4,18.6,13.1,11.6
5.9,19.2,12.9,9.8
6.8,19.2,12.9,9.8
6.1,18.6,13.1,11.6
5.8,18.4,13.4,9.5
5.9,18.6,12.7,9.1
6.8,19.8,13.4,10.6
6.0,18.4,13.4,9.5
5.9,18.6,12.7,9.1
6.0,18.4,13.4,9.5
5.9,18.6,12.7,9.1
5.9,18.6,12.7,9.1
6.8,19.8,13.4,10.6
5.8,18.4,13.4,9.5
6.8,19.2,12.9,9.8
6.1,18.6,13.1,11.6
7.4,18.6,13.1,11.6
5.9,19.2,12.9,9.8
6.2,19.2,14.6,9.8
6.4,18.2,13.6,11.1
6.4,18.2,13.6,11.1
7.0,18.2,13.6,10.9
5.7,19.0,12.4,10.9
6.0,19.0,13.6,10.9
7.1,18.6,13.1,11.6
6.3,18.6,13.1,10.3
6.0,18.6,13.1,10.3
6.5,19.4,12.2,10.7
5.9,19.4,12.2,10.7
6.0,18.2,14.2,11.1
5.9,18.2,14.2,11.0
6.8,19.2,12.9,10.6
5.9,18.2,14.2,11.0
6.5,19.4,12.2,10.6
6.5,19.8,13.2,10.7
4.6,17.0,14.1,10.7
5.6,17.0,14.1,10.7
6.5,19.8,13.2,10.6
6.4,19.1,13.2,10.7
5.4,18.7,14.5,10.1
6.2,18.6,12.7,9.1
5.6,17.0,14.1,10.7
4.6,17.0,14.1,10.7
6.4,19.8,13.2,10.7
6.5,19.8,13.2,10.6
5.6,17.0,14.1,10.7
6.8,19.2,12.9,10.6
5.9,18.2,14.2,11.0
6.5,19.4,12.2,10.6
5.9,18.2,14.2,11.0
7.1,18.2,14.6,10.3
6.5,19.4,12.2,10.7
5.9,19.4,12.2,10.7
6.3,18.6,13.1,10.3
7.0,19.4,12.2,10.6
5.9,18.6,13.1,10.3
6.0,19.0,13.6,10.9
6.0,18.2,13.6,10.9
7.0,18.2,13.6,11.1
6.4,18.2,13.6,11.1
6.1,18.1,12.9,10.4
6.1,18.6,13.1,11.6
5.9,19.2,12.9,9.8
5.9,19.2,12.9,9.8
7.4,18.6,13.1,11.6
6.0,19.8,13.2,10.6
5.7,18.6,12.6,10.5
5.9,18.6,12.7,9.1
6.0,18.4,13.4,10.6
6.8,19.8,13.4,10.6
5.9,18.6,12.7,9.1
6.8,19.8,13.4,10.6
5.9,18.6,12.7,9.1
5.9,18.6,12.7,9.1
6.0,18.4,13.4,10.6
5.7,18.6,12.6,10.5
6.0,19.8,13.2,10.6
5.9,19.2,12.9,9.8
7.4,18.6,13.1,11.6
6.1,18.6,13.1,11.6
5.9,19.2,12.9,9.8
6.1,18.1,12.9,11.6
6.4,18.2,13.6,11.1
6.4,18.2,13.6,11.1
6.0,19.0,13.6,10.9
5.7,19.0,13.6,10.9
6.0,18.6,13.1,10.3
7.0,19.4,12.2,10.6
6.3,18.6,13.1,10.3
5.9,19.4,12.2,10.7
6.5,19.4,12.2,10.7
7.1,18.2,14.6,10.3
5.9,18.2,14.2,11.0
6.5,19.4,12.2,10.6
5.9,18.2,14.2,11.0
6.8,19.2,12.9,10.6
